current_limit,recommended_limit,action,pd,ep
110000.0,88000.0,decrease,0.11968085,-4302.696840107441
450000.0,360000.0,decrease,0.2434457,-315.1685416698456
330000.0,264000.0,decrease,0.056886226,-3730.7781887054443
240000.0,192000.0,decrease,0.5691057,-23205.80070275307
100000.0,80000.0,decrease,0.056886226,-240.91782788276674
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
120000.0,96000.0,decrease,0.14619882,-6501.052265167236
310000.0,248000.0,decrease,0.12701252,-17.76157398700714
290000.0,232000.0,decrease,0.045454547,0.0
230000.0,184000.0,decrease,0.11968085,-51.0831918644905
270000.0,216000.0,decrease,0.045454547,-314.2545805752277
160000.0,128000.0,decrease,0.2434457,-16136.629333496094
280000.0,224000.0,decrease,0.5,-62720.0
20000.0,16000.0,decrease,0.33639145,-2714.794599914551
400000.0,320000.0,decrease,0.03809524,-439.8601343657074
50000.0,40000.0,decrease,0.1407767,-1691.7171995496747
130000.0,104000.0,decrease,0.12701252,-2847.5850042080874
100000.0,80000.0,decrease,0.2434457,-3608.679802119732
400000.0,320000.0,decrease,0.12701252,-29.789981687068938
120000.0,96000.0,decrease,0.11968085,10.36170220375061
200000.0,160000.0,decrease,0.38709676,-33961.28921508789
260000.0,208000.0,decrease,0.5,0.0
110000.0,88000.0,decrease,0.07954545,-945.5554268276692
260000.0,208000.0,decrease,0.5,0.0
220000.0,176000.0,decrease,0.2585034,0.0
60000.0,48000.0,decrease,0.11968085,-1461.414478816986
140000.0,112000.0,decrease,0.38709676,-2357.337987642288
100000.0,80000.0,decrease,0.11968085,-853.2343679678439
360000.0,288000.0,decrease,0.068686865,0.5939393365383148
160000.0,128000.0,decrease,0.2434457,-58.62134875059128
30000.0,24000.0,decrease,0.5,-6720.0
200000.0,160000.0,decrease,0.2585034,-21616.32709503174
330000.0,264000.0,decrease,0.03809524,-373.70582844302044
80000.0,64000.0,decrease,0.15151516,-99.76909472107887
140000.0,112000.0,decrease,0.14619882,-7584.560976028442
270000.0,216000.0,decrease,0.056886226,-28.814608813524245
90000.0,72000.0,decrease,0.1407767,-4641.553173065186
120000.0,96000.0,decrease,0.12701252,-369.5081879448891
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
320000.0,256000.0,decrease,0.1407767,-41.902910590171814
80000.0,64000.0,decrease,0.1,-1974.0000441223383
180000.0,144000.0,decrease,0.1407767,0.0
60000.0,48000.0,decrease,0.068686865,-822.7756780588627
440000.0,352000.0,decrease,0.068686865,-6230.360003929436
50000.0,40000.0,decrease,0.5691057,0.0
160000.0,128000.0,decrease,0.12701252,-106.9066889977455
50000.0,40000.0,decrease,0.43209878,-1135.5244748282432
50000.0,40000.0,decrease,0.5691057,-12858.536434173584
140000.0,112000.0,decrease,0.5,-5029.36
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
300000.0,240000.0,decrease,0.2434457,0.0
40000.0,32000.0,decrease,0.1,-560.7600125339627
30000.0,24000.0,decrease,0.27272728,-3447.272844314575
300000.0,240000.0,decrease,0.33639145,0.0
20000.0,16000.0,decrease,0.9361702,-4768.603869976997
20000.0,16000.0,decrease,0.14619882,-917.122404449582
140000.0,112000.0,decrease,0.12701252,-6295.241413116455
200000.0,160000.0,decrease,0.5,-159.6
200000.0,160000.0,decrease,0.33639145,-376.39817962646487
400000.0,320000.0,decrease,0.12701252,-898.5332966971396
290000.0,232000.0,decrease,0.38709676,-36840.35750829697
210000.0,168000.0,decrease,0.1407767,-5716.8463248252865
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
20000.0,16000.0,decrease,0.33639145,-2085.8277867126462
360000.0,288000.0,decrease,0.14619882,-302.23121103584765
70000.0,56000.0,decrease,0.5846154,-18523.077754974365
80000.0,64000.0,decrease,0.33639145,-11637.431640625
230000.0,184000.0,decrease,0.068686865,0.0
30000.0,24000.0,decrease,0.15789473,-1467.0093997907638
500000.0,400000.0,decrease,0.056886226,-1083.918249439001
260000.0,208000.0,decrease,0.15151516,0.0
330000.0,264000.0,decrease,0.15789473,-65.76841773986817
350000.0,280000.0,decrease,0.11968085,0.0
200000.0,160000.0,decrease,0.068686865,0.0
130000.0,104000.0,decrease,0.1,-4160.000092983246
610000.0,488000.0,decrease,0.056886226,-149.49963052392005
330000.0,264000.0,decrease,0.11968085,-10789.795930298566
70000.0,56000.0,decrease,0.8,-19694.900306236745
110000.0,88000.0,decrease,0.1407767,-5673.009433746338
120000.0,96000.0,decrease,0.1407767,-6188.737564086914
480000.0,384000.0,decrease,0.03809524,-300.8172347488994
80000.0,64000.0,decrease,0.18817204,-5945.806427001953
200000.0,160000.0,decrease,0.12701252,-953.5042440366744
20000.0,16000.0,decrease,0.33639145,-2028.5498028564452
230000.0,184000.0,decrease,0.068686865,-3892.4238662421703
40000.0,32000.0,decrease,0.15151516,-2266.2546320438387
350000.0,280000.0,decrease,0.06666667,-39.320004101395604
360000.0,288000.0,decrease,0.2434457,-115.85595591783525
30000.0,24000.0,decrease,0.38709676,-5094.193382263184
360000.0,288000.0,decrease,0.7,-115199.99794006348
30000.0,24000.0,decrease,0.78571427,-880.285694360733
120000.0,96000.0,decrease,0.33639145,-17456.1474609375
20000.0,16000.0,decrease,0.14619882,-1083.508710861206
140000.0,112000.0,decrease,0.5846154,-148.846160531044
20000.0,16000.0,decrease,0.5,-4480.0
80000.0,64000.0,decrease,0.18817204,-5945.806427001953
360000.0,288000.0,decrease,0.5,0.0
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
150000.0,120000.0,decrease,0.03809524,-40.425726634711
20000.0,16000.0,decrease,0.33639145,-2909.35791015625
10000.0,8000.0,decrease,0.5846154,-2646.153964996338
100000.0,80000.0,decrease,0.2434457,-49.16629250049591
360000.0,288000.0,decrease,0.5,0.0
170000.0,136000.0,decrease,0.15151516,-55.59272939682007
70000.0,56000.0,decrease,0.15789473,-4185.2629470825195
30000.0,24000.0,decrease,0.14619882,-583.4017215043307
80000.0,64000.0,decrease,0.15151516,-4538.181991577148
100000.0,80000.0,decrease,0.056886226,-1130.5388450622559
20000.0,16000.0,decrease,0.5691057,-2912.7799657511714
60000.0,48000.0,decrease,0.43209878,-2089.9296855509283
510000.0,408000.0,decrease,0.068686865,-3968.1511316508054
260000.0,208000.0,decrease,0.045454547,-70.98182611465452
360000.0,288000.0,decrease,0.1407767,0.0
300000.0,240000.0,decrease,0.045454547,-56.24000628530979
160000.0,128000.0,decrease,0.068686865,-1680.0210497561097
240000.0,192000.0,decrease,0.78571427,-1128.5714030265808
150000.0,120000.0,decrease,0.38709676,-25470.966911315918
90000.0,72000.0,decrease,0.056886226,-27.316644843816754
500000.0,400000.0,decrease,0.2434457,0.0
140000.0,112000.0,decrease,0.625,-39760.0
170000.0,136000.0,decrease,0.068686865,-2884.8482060432434
280000.0,224000.0,decrease,0.068686865,-91.63635478019714
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
120000.0,96000.0,decrease,0.33639145,-117.46532562255858
50000.0,40000.0,decrease,0.7,-5496.399901716709
80000.0,64000.0,decrease,0.18817204,-5628.820621862411
180000.0,144000.0,decrease,0.1,-5760.000128746033
400000.0,320000.0,decrease,0.068686865,-19.896967774033545
50000.0,40000.0,decrease,0.3768116,-2732.3008661293984
60000.0,48000.0,decrease,0.12701252,-958.5629201722145
200000.0,160000.0,decrease,0.056886226,-194.5233400285244
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
20000.0,16000.0,decrease,0.18817204,-1486.4516067504883
130000.0,104000.0,decrease,0.11968085,-1305.574477672577
10000.0,8000.0,decrease,0.29268292,-1244.8779964447021
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
10000.0,8000.0,decrease,0.15789473,-562.0957611608505
200000.0,160000.0,decrease,0.1407767,-204.93746579408645
10000.0,8000.0,decrease,0.15789473,-597.8947067260742
50000.0,40000.0,decrease,0.2434457,-5003.111497883796
20000.0,16000.0,decrease,0.5691057,-5143.414573669434
10000.0,8000.0,decrease,0.27272728,-1149.0909481048584
100000.0,80000.0,decrease,0.14619882,-5417.54355430603
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
50000.0,40000.0,decrease,0.11968085,-577.5612808370589
160000.0,128000.0,decrease,0.11968085,-350.22553448677064
10000.0,8000.0,decrease,0.1407767,-446.55609485864636
20000.0,16000.0,decrease,0.12701252,-355.2876872527599
20000.0,16000.0,decrease,0.5,-4480.0
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
90000.0,72000.0,decrease,0.068686865,-805.7423463717103
20000.0,16000.0,decrease,0.5,-1474.48
20000.0,16000.0,decrease,0.3768116,-1379.9582591342926
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
10000.0,8000.0,decrease,0.2585034,-1080.816354751587
150000.0,120000.0,decrease,0.1,-380.56000850617886
60000.0,48000.0,decrease,0.12701252,-2697.960605621338
20000.0,16000.0,decrease,0.2585034,-520.8183809459209
10000.0,8000.0,decrease,0.38709676,0.0
20000.0,16000.0,decrease,0.12701252,-899.3202018737793
10000.0,8000.0,decrease,0.2585034,-1048.3918641090393
10000.0,8000.0,decrease,0.18817204,-743.2258033752441
20000.0,16000.0,decrease,0.5846154,-5292.307929992676
50000.0,40000.0,decrease,0.1,-39.20000087618828
20000.0,16000.0,decrease,0.3768116,-894.6234771358966
50000.0,40000.0,decrease,0.15151516,-475.16183633685114
10000.0,8000.0,decrease,0.2585034,-1019.3449245750904
50000.0,40000.0,decrease,0.14619882,-1265.2672971081734
30000.0,24000.0,decrease,0.18817204,-1029.3677376747132
250000.0,200000.0,decrease,0.18817204,0.0
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
50000.0,40000.0,decrease,0.18817204,-2103.6077332282066
10000.0,8000.0,decrease,0.33639145,-441.31322799682613
20000.0,16000.0,decrease,0.14619882,-1083.508710861206
20000.0,16000.0,decrease,0.2434457,-2017.0786666870117
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
50000.0,40000.0,decrease,0.38709676,-8490.322303771973
20000.0,16000.0,decrease,0.2585034,-2153.5265868425367
110000.0,88000.0,decrease,0.15151516,-23.1163645195961
20000.0,16000.0,decrease,0.38709676,-2508.6779827070236
50000.0,40000.0,decrease,0.33639145,-70.9155990600586
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
140000.0,112000.0,decrease,0.1,0.0
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
10000.0,8000.0,decrease,0.38709676,0.0
70000.0,56000.0,decrease,0.33639145,-10182.752685546875
20000.0,16000.0,decrease,0.3768116,-3089.0373874199386
20000.0,16000.0,decrease,0.9361702,-893.8085181713104
20000.0,16000.0,decrease,0.5691057,-5143.414573669434
20000.0,16000.0,decrease,0.2585034,-2161.632709503174
60000.0,48000.0,decrease,0.1407767,-2502.248422396183
50000.0,40000.0,decrease,0.29268292,-6224.389982223511
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
30000.0,24000.0,decrease,0.2585034,-1534.0837135255338
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
50000.0,40000.0,decrease,0.18817204,-1917.150959806442
70000.0,56000.0,decrease,0.3768116,-6705.245208959579
70000.0,56000.0,decrease,0.056886226,-171.1211859357357
20000.0,16000.0,decrease,0.33639145,-2441.8604609680174
10000.0,8000.0,decrease,0.2434457,-606.6364090061187
10000.0,8000.0,decrease,0.1407767,-176.37902057647705
80000.0,64000.0,decrease,0.2434457,-132.74898975133894
60000.0,48000.0,decrease,0.11968085,-61.807553645372394
180000.0,144000.0,decrease,0.18817204,-36.78967726707458
300000.0,240000.0,decrease,0.056886226,-19.586585490703584
70000.0,56000.0,decrease,0.1407767,-3610.096912384033
50000.0,40000.0,decrease,0.78571427,-13259.811128439902
120000.0,96000.0,decrease,0.11968085,-832.4591550493241
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
170000.0,136000.0,decrease,0.14619882,-182.63893707454204
170000.0,136000.0,decrease,0.12701252,-39.96354147076607
50000.0,40000.0,decrease,0.5,-10053.4
180000.0,144000.0,decrease,0.12701252,-8093.881816864014
80000.0,64000.0,decrease,0.3768116,-6541.199991774559
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
290000.0,232000.0,decrease,0.056886226,-1397.077509521246
160000.0,128000.0,decrease,0.15151516,-7943.378485319614
160000.0,128000.0,decrease,0.12701252,-17.76157398700714
390000.0,312000.0,decrease,0.045454547,-435.76004869997496
10000.0,8000.0,decrease,0.43209878,-1914.074125289917
80000.0,64000.0,decrease,0.1,-356.0000079572201
160000.0,128000.0,decrease,0.068686865,-1818.896793910265
80000.0,64000.0,decrease,0.068686865,-1205.0180653595924
360000.0,288000.0,decrease,0.045454547,-688.5237133121491
200000.0,160000.0,decrease,0.5,-16254.0
60000.0,48000.0,decrease,0.33639145,-8728.07373046875
110000.0,88000.0,decrease,0.11968085,-3168.971193484068
90000.0,72000.0,decrease,0.11968085,-3171.302576479912
50000.0,40000.0,decrease,0.6666667,-15200.000476837158
180000.0,144000.0,decrease,0.1407767,-9283.106346130371
30000.0,24000.0,decrease,0.78571427,-9661.925495591164
50000.0,40000.0,decrease,0.1407767,-626.3518142986297
50000.0,40000.0,decrease,0.068686865,-408.6938998958468
120000.0,96000.0,decrease,0.5846154,-31753.847579956055
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
70000.0,56000.0,decrease,0.1,-1388.0000310242176
50000.0,40000.0,decrease,0.27272728,-4226.500143498182
240000.0,192000.0,decrease,0.045454547,-180.2109292310476
200000.0,160000.0,decrease,0.78571427,-66657.94134836197
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
290000.0,232000.0,decrease,0.045454547,-1431.1274326682092
30000.0,24000.0,decrease,0.068686865,3.924242044985294
290000.0,232000.0,decrease,0.056886226,-650.6392370688915
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
50000.0,40000.0,decrease,0.18817204,-53.9767739701271
310000.0,248000.0,decrease,0.03809524,-135.2286127373576
120000.0,96000.0,decrease,0.11968085,-4973.617057800293
140000.0,112000.0,decrease,0.43209878,-26797.037754058838
50000.0,40000.0,decrease,0.12701252,-1349.1489253485204
10000.0,8000.0,decrease,0.38709676,-254.28515299797058
110000.0,88000.0,decrease,0.7,-35199.99937057495
20000.0,16000.0,decrease,0.12701252,-819.2807039070128
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
230000.0,184000.0,decrease,0.1,0.3200000071525574
80000.0,64000.0,decrease,0.33639145,0.0
30000.0,24000.0,decrease,0.1407767,-1547.1843910217285
100000.0,80000.0,decrease,0.068686865,-1696.9695329666138
280000.0,224000.0,decrease,0.068686865,-14.593937983512879
110000.0,88000.0,decrease,0.12701252,-3665.572935324907
110000.0,88000.0,decrease,0.11968085,-2719.3769348633286
40000.0,32000.0,decrease,0.38709676,-6792.257843017578
180000.0,144000.0,decrease,0.1,-950.3200212413071
50000.0,40000.0,decrease,0.14619882,-2708.771777153015
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
90000.0,72000.0,decrease,0.068686865,-456.18783469974994
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
90000.0,72000.0,decrease,0.12701252,-160.86590111017225
50000.0,40000.0,decrease,0.1407767,-939.7211194968224
100000.0,80000.0,decrease,0.11968085,-96.9855326271057
390000.0,312000.0,decrease,0.068686865,-473.2211663869023
70000.0,56000.0,decrease,0.1407767,-1209.1890675997734
100000.0,80000.0,decrease,0.12701252,-518.6829264307021
210000.0,168000.0,decrease,0.068686865,-1923.4089050218463
10000.0,8000.0,decrease,0.18817204,-464.7019335603714
310000.0,248000.0,decrease,0.06666667,-43.080004493594174
30000.0,24000.0,decrease,0.5846154,-7938.461894989014
130000.0,104000.0,decrease,0.33639145,0.0
20000.0,16000.0,decrease,0.068686865,-11.518180705010892
50000.0,40000.0,decrease,0.33639145,-960.2699452209473
30000.0,24000.0,decrease,0.5691057,-7004.044795694351
140000.0,112000.0,decrease,0.12701252,-4516.329846297502
70000.0,56000.0,decrease,0.12701252,-2428.9514502358434
20000.0,16000.0,decrease,0.4827586,-4314.482669830322
400000.0,320000.0,decrease,0.056886226,-47.46849975705146
20000.0,16000.0,decrease,0.33639145,-2909.35791015625
10000.0,8000.0,decrease,0.1407767,-515.7281303405762
60000.0,48000.0,decrease,0.12701252,-301.8343427538872
180000.0,144000.0,decrease,0.045454547,-18.66182026743889
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
90000.0,72000.0,decrease,0.2585034,-2153.5265868425367
390000.0,312000.0,decrease,0.045454547,-1440.960161039829
30000.0,24000.0,decrease,0.43209878,-4632.777160998582
200000.0,160000.0,decrease,0.38709676,-1673.65478413105
20000.0,16000.0,decrease,0.6666667,-3218.2201009583473
70000.0,56000.0,decrease,0.38709676,-11886.451225280762
80000.0,64000.0,decrease,0.11968085,-3270.7749176359175
80000.0,64000.0,decrease,0.15151516,-155.7872786796093
110000.0,88000.0,decrease,0.33639145,-1966.90778213501
310000.0,248000.0,decrease,0.14285715,-12.222857855558393
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
390000.0,312000.0,decrease,0.068686865,-141.35756209611893
20000.0,16000.0,decrease,0.1407767,0.4512621140480041
50000.0,40000.0,decrease,0.12701252,-613.3363776779174
20000.0,16000.0,decrease,0.7,-119.99999785423279
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
170000.0,136000.0,decrease,0.068686865,-153.32119730353355
320000.0,256000.0,decrease,0.06666667,-115.98001209765671
200000.0,160000.0,decrease,0.11968085,-7111.547073500156
50000.0,40000.0,decrease,0.1407767,-1128.1552851200104
180000.0,144000.0,decrease,0.1407767,-7425.904882757664
290000.0,232000.0,decrease,0.06655844,-838.568543125689
260000.0,208000.0,decrease,0.3768116,0.0
170000.0,136000.0,decrease,0.068686865,-46.45454096496105
290000.0,232000.0,decrease,0.15151516,-24.534546391963957
120000.0,96000.0,decrease,0.068686865,-1965.8755675843358
290000.0,232000.0,decrease,0.33639145,-1162.833989715576
10000.0,8000.0,decrease,0.15789473,-426.2241890573501
160000.0,128000.0,decrease,0.18817204,-49.23870947360992
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
200000.0,160000.0,decrease,0.43209878,-38281.48250579834
200000.0,160000.0,decrease,0.068686865,-527.1847975352407
130000.0,104000.0,decrease,0.1407767,-5452.471192009449
230000.0,184000.0,decrease,0.045454547,-193.26547614455217
140000.0,112000.0,decrease,0.11968085,-48.3373407804966
280000.0,224000.0,decrease,0.12701252,-72.17044620037078
50000.0,40000.0,decrease,0.15151516,-1036.2654941391945
20000.0,16000.0,decrease,0.2434457,-1542.3087755155561
150000.0,120000.0,decrease,0.045454547,-872.727370262146
200000.0,160000.0,decrease,0.33639145,0.0
420000.0,336000.0,decrease,0.045454547,-117.28728583514686
10000.0,8000.0,decrease,0.15151516,-208.75637161254883
500000.0,400000.0,decrease,0.045454547,-1873.4765730136623
150000.0,120000.0,decrease,0.1407767,-7735.921955108643
240000.0,192000.0,decrease,0.07954545,-5323.636207580566
70000.0,56000.0,decrease,0.2585034,-626.6032816672325
70000.0,56000.0,decrease,0.33639145,-10182.752685546875
230000.0,184000.0,decrease,0.11968085,3.782021304368973
200000.0,160000.0,decrease,0.12701252,-324.0363102376461
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
300000.0,240000.0,decrease,0.1,-86.52000193387269
130000.0,104000.0,decrease,0.068686865,-1236.6453350302577
610000.0,488000.0,decrease,0.068686865,-190.16664828807114
120000.0,96000.0,decrease,0.1407767,-6188.737564086914
60000.0,48000.0,decrease,0.12701252,-2697.960605621338
50000.0,40000.0,decrease,0.14619882,-1951.5346268498897
50000.0,40000.0,decrease,0.5,-11200.0
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
300000.0,240000.0,decrease,0.11968085,-46.62765991687775
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
130000.0,104000.0,decrease,0.33639145,-18910.826416015625
100000.0,80000.0,decrease,0.33639145,-14546.78955078125
130000.0,104000.0,decrease,0.12701252,-5707.648076217174
30000.0,24000.0,decrease,0.2434457,-49.16629250049591
10000.0,8000.0,decrease,0.15789473,-597.8947067260742
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
10000.0,8000.0,decrease,0.9361702,-568.7872388362885
230000.0,184000.0,decrease,0.045454547,-837.3891844946143
210000.0,168000.0,decrease,0.12701252,-46.09016034603119
140000.0,112000.0,decrease,0.03809524,-7.60857375279069
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
310000.0,248000.0,decrease,0.0447459,-335.05697201520195
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
500000.0,400000.0,decrease,0.12701252,-339.99924382090563
80000.0,64000.0,decrease,0.068686865,-1069.981714773774
120000.0,96000.0,decrease,0.2585034,-247.91225137114526
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
50000.0,40000.0,decrease,0.1407767,-1057.0492691493034
200000.0,160000.0,decrease,0.1,-128.28000286728144
50000.0,40000.0,decrease,0.3768116,-284.8121735548973
130000.0,104000.0,decrease,0.33639145,-141.8311981201172
240000.0,192000.0,decrease,0.11968085,-9406.819537163974
180000.0,144000.0,decrease,0.11968085,-507.51617393970486
20000.0,16000.0,decrease,0.15151516,-774.7527568745613
140000.0,112000.0,decrease,0.43209878,-7543.605387033223
160000.0,128000.0,decrease,0.15151516,-35.312728621959685
280000.0,224000.0,decrease,0.045454547,-77.52728139162062
80000.0,64000.0,decrease,0.15151516,-14.040000536441802
140000.0,112000.0,decrease,0.056886226,-205.53196203231812
300000.0,240000.0,decrease,0.11968085,-12297.889877543448
150000.0,120000.0,decrease,0.14619882,-8026.971126531958
240000.0,192000.0,decrease,0.045454547,0.0
100000.0,80000.0,decrease,0.15789473,-29.147366952896117
100000.0,80000.0,decrease,0.068686865,-591.160548928082
220000.0,176000.0,decrease,0.1407767,-1015.0818925428389
50000.0,40000.0,decrease,0.1407767,-619.5184165716171
120000.0,96000.0,decrease,0.3768116,-309.13043439388275
280000.0,224000.0,decrease,0.1,0.240000005364418
200000.0,160000.0,decrease,0.2434457,0.0
10000.0,8000.0,decrease,0.78571427,-2685.097082080841
10000.0,8000.0,decrease,0.3768116,-1648.695650100708
50000.0,40000.0,decrease,0.15151516,-372.20183240294455
70000.0,56000.0,decrease,0.14619882,-157.7182367247343
20000.0,16000.0,decrease,0.5,84.0
140000.0,112000.0,decrease,0.15151516,-6404.012971957922
200000.0,160000.0,decrease,0.045454547,-750.0946292841431
280000.0,224000.0,decrease,0.06666667,-456.4200476083159
70000.0,56000.0,decrease,0.29268292,-8714.145975112915
210000.0,168000.0,decrease,0.07954545,-259.4718105757237
50000.0,40000.0,decrease,0.1,-1600.0000357627869
150000.0,120000.0,decrease,0.068686865,-1813.6361883580685
120000.0,96000.0,decrease,0.068686865,-170.1636199182272
200000.0,160000.0,decrease,0.15151516,-132.38727778553962
420000.0,336000.0,decrease,0.068686865,-658.9544817700981
50000.0,40000.0,decrease,0.5846154,-1961.7923957991602
270000.0,216000.0,decrease,0.11968085,-493.52787596464157
130000.0,104000.0,decrease,0.2585034,-308.03266110420225
210000.0,168000.0,decrease,0.15151516,-5881.200224709511
240000.0,192000.0,decrease,0.15151516,0.0
260000.0,208000.0,decrease,0.068686865,-590.8635792598128
250000.0,200000.0,decrease,0.068686865,-1682.5240798172354
150000.0,120000.0,decrease,0.2434457,-66.81573083400727
140000.0,112000.0,decrease,0.11968085,-5802.553234100342
60000.0,48000.0,decrease,0.1,-1731.720038706958
500000.0,400000.0,decrease,0.045454547,-971.621926769018
50000.0,40000.0,decrease,0.78571427,-9549.068355288506
50000.0,40000.0,decrease,0.3768116,-3882.2660820746414
140000.0,112000.0,decrease,0.06666667,-2240.0002336502075
20000.0,16000.0,decrease,0.33639145,-2909.35791015625
360000.0,288000.0,decrease,0.045454547,-18.276365678906437
10000.0,8000.0,decrease,0.1,-320.0000071525574
200000.0,160000.0,decrease,0.056886226,-734.7795906126498
400000.0,320000.0,decrease,0.1,-135.2000030219555
180000.0,144000.0,decrease,0.15789473,-499.76523798465723
220000.0,176000.0,decrease,0.14285715,-11565.714960098267
50000.0,40000.0,decrease,0.2434457,-673.0739375901222
100000.0,80000.0,decrease,0.068686865,-1696.9695329666138
50000.0,40000.0,decrease,0.1,-1600.0000357627869
320000.0,256000.0,decrease,0.1,-1045.9600233790277
320000.0,256000.0,decrease,0.068686865,127.88786642819643
310000.0,248000.0,decrease,0.2434457,-589.1130380892753
100000.0,80000.0,decrease,0.625,-21401.53
320000.0,256000.0,decrease,0.045454547,-523.2291493844984
280000.0,224000.0,decrease,0.068686865,-1171.6938261559606
80000.0,64000.0,decrease,0.11968085,-87.66000064373016
200000.0,160000.0,decrease,0.5,-42113.67999999999
70000.0,56000.0,decrease,0.3768116,-4852.523472158909
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
10000.0,8000.0,decrease,0.9361702,-2583.9191707134246
300000.0,240000.0,decrease,0.2585034,-259.3959251403809
210000.0,168000.0,decrease,0.15789473,-973.3725825500487
60000.0,48000.0,decrease,0.5,-7981.119999999999
20000.0,16000.0,decrease,0.5,-4152.12
50000.0,40000.0,decrease,0.2434457,-4524.811719045639
100000.0,80000.0,decrease,0.12701252,-3719.6445624625685
200000.0,160000.0,decrease,0.14619882,-1247.524841967821
240000.0,192000.0,decrease,0.12701252,-5769.701170146465
200000.0,160000.0,decrease,0.33639145,-19379.23303955078
130000.0,104000.0,decrease,0.15151516,-1396.7673260951042
130000.0,104000.0,decrease,0.33639145,0.0
50000.0,40000.0,decrease,0.33639145,-171.28844696044922
30000.0,24000.0,decrease,0.33639145,-4364.036865234375
130000.0,104000.0,decrease,0.15151516,-7374.545736312866
10000.0,8000.0,decrease,0.2434457,-1008.5393333435059
70000.0,56000.0,decrease,0.2585034,-52.689797294139865
150000.0,120000.0,decrease,0.068686865,-2140.175550739169
120000.0,96000.0,decrease,0.2434457,-12102.47200012207
100000.0,80000.0,decrease,0.068686865,-1239.4241226404904
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
210000.0,168000.0,decrease,0.068686865,-114.77877678602934
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
50000.0,40000.0,decrease,0.9361702,-1300.085117340088
30000.0,24000.0,decrease,0.5,-6720.0
500000.0,400000.0,decrease,0.15151516,-48.2181836605072
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
180000.0,144000.0,decrease,0.068686865,-15.16666520088911
20000.0,16000.0,decrease,0.2434457,-1788.3923728513716
50000.0,40000.0,decrease,0.2434457,0.0
100000.0,80000.0,decrease,0.14619882,-99.75052069365978
240000.0,192000.0,decrease,0.33639145,0.0
170000.0,136000.0,decrease,0.1,-318.0000071078539
50000.0,40000.0,decrease,0.3768116,-8243.47825050354
150000.0,120000.0,decrease,0.12701252,-6744.901514053345
20000.0,16000.0,decrease,0.5,-4480.0
210000.0,168000.0,decrease,0.068686865,-2198.2543330049516
50000.0,40000.0,decrease,0.33639145,-7273.394775390625
120000.0,96000.0,decrease,0.5846154,-31753.847579956055
70000.0,56000.0,decrease,0.068686865,-1187.8786730766296
10000.0,8000.0,decrease,0.18817204,-743.2258033752441
20000.0,16000.0,decrease,0.43209878,-1961.4474598908423
150000.0,120000.0,decrease,0.1407767,-7735.921955108643
190000.0,152000.0,decrease,0.1407767,0.0
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
50000.0,40000.0,decrease,0.15789473,-2780.808280982971
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
250000.0,200000.0,decrease,0.068686865,-4242.423832416534
220000.0,176000.0,decrease,0.5691057,-38514.53125445843
490000.0,392000.0,decrease,0.1,-2360.6400527644155
20000.0,16000.0,decrease,0.6666667,-5042.220158178806
